kernel_bucket,sample_class,width,offset,sample_count,unique_values,entropy,fixed_byte,fixed_bits,variable_bits,dominant_ratio_bps,field_kind,value_counts
C_flk_control_anchor,all,16,1,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,17:1
C_flk_control_anchor,all,16,2,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:1
C_flk_control_anchor,all,16,3,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f4:1
C_flk_control_anchor,all,16,4,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,e0:1
C_flk_control_anchor,all,16,5,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,all,16,6,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f9:1
C_flk_control_anchor,all,16,7,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:1
C_flk_control_anchor,all,16,8,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,c0:1
C_flk_control_anchor,all,16,9,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,all,16,10,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,all,16,11,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,60:1
C_flk_control_anchor,all,16,12,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,55:1
C_flk_control_anchor,all,16,13,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,all,16,14,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,30:1
C_flk_control_anchor,all,16,15,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,bb:1
C_flk_control_anchor,all,32,0,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f4:1
C_flk_control_anchor,all,32,1,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,17:1
C_flk_control_anchor,all,32,2,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:1
C_flk_control_anchor,all,32,3,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f4:1
C_flk_control_anchor,all,32,4,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,e0:1
C_flk_control_anchor,all,32,5,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,all,32,6,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f9:1
C_flk_control_anchor,all,32,7,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:1
C_flk_control_anchor,all,32,8,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,c0:1
C_flk_control_anchor,all,32,9,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,all,32,10,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,all,32,11,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,60:1
C_flk_control_anchor,all,32,12,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,55:1
C_flk_control_anchor,all,32,13,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,all,32,14,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,30:1
C_flk_control_anchor,all,32,15,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,bb:1
C_flk_control_anchor,all,32,16,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,all,32,17,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,40:1
C_flk_control_anchor,all,32,18,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,3d:1
C_flk_control_anchor,all,32,19,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,all,32,20,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:1
C_flk_control_anchor,all,32,21,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,4d:1
C_flk_control_anchor,all,32,22,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,all,32,23,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,b0:1
C_flk_control_anchor,all,32,24,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,33:1
C_flk_control_anchor,all,32,25,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,all,32,26,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,50:1
C_flk_control_anchor,all,32,27,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,44:1
C_flk_control_anchor,all,32,28,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,all,32,29,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1e:1
C_flk_control_anchor,all,32,30,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,8a:1
C_flk_control_anchor,all,32,31,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,16:1
C_flk_control_anchor,close,8,0,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f4:1
C_flk_control_anchor,close,8,1,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,17:1
C_flk_control_anchor,close,8,2,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:1
C_flk_control_anchor,close,8,3,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f4:1
C_flk_control_anchor,close,8,4,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,e0:1
C_flk_control_anchor,close,8,5,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,close,8,6,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f9:1
C_flk_control_anchor,close,8,7,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:1
C_flk_control_anchor,close,16,0,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f4:1
C_flk_control_anchor,close,16,1,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,17:1
C_flk_control_anchor,close,16,2,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:1
C_flk_control_anchor,close,16,3,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f4:1
C_flk_control_anchor,close,16,4,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,e0:1
C_flk_control_anchor,close,16,5,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,close,16,6,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f9:1
C_flk_control_anchor,close,16,7,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:1
C_flk_control_anchor,close,16,8,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,c0:1
C_flk_control_anchor,close,16,9,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,close,16,10,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,close,16,11,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,60:1
C_flk_control_anchor,close,16,12,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,55:1
C_flk_control_anchor,close,16,13,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,close,16,14,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,30:1
C_flk_control_anchor,close,16,15,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,bb:1
C_flk_control_anchor,close,32,0,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f4:1
C_flk_control_anchor,close,32,1,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,17:1
C_flk_control_anchor,close,32,2,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:1
C_flk_control_anchor,close,32,3,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f4:1
C_flk_control_anchor,close,32,4,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,e0:1
C_flk_control_anchor,close,32,5,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,close,32,6,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f9:1
C_flk_control_anchor,close,32,7,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:1
C_flk_control_anchor,close,32,8,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,c0:1
C_flk_control_anchor,close,32,9,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,close,32,10,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,close,32,11,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,60:1
C_flk_control_anchor,close,32,12,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,55:1
C_flk_control_anchor,close,32,13,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,close,32,14,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,30:1
C_flk_control_anchor,close,32,15,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,bb:1
C_flk_control_anchor,close,32,16,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,close,32,17,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,40:1
C_flk_control_anchor,close,32,18,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,3d:1
C_flk_control_anchor,close,32,19,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,close,32,20,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:1
C_flk_control_anchor,close,32,21,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,4d:1
C_flk_control_anchor,close,32,22,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,close,32,23,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,b0:1
C_flk_control_anchor,close,32,24,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,33:1
C_flk_control_anchor,close,32,25,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,close,32,26,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,50:1
C_flk_control_anchor,close,32,27,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,44:1
C_flk_control_anchor,close,32,28,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,close,32,29,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1e:1
C_flk_control_anchor,close,32,30,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,8a:1
C_flk_control_anchor,close,32,31,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,16:1
C_flk_control_anchor,strong,8,0,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f4:1
C_flk_control_anchor,strong,8,1,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,17:1
C_flk_control_anchor,strong,8,2,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:1
C_flk_control_anchor,strong,8,3,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f4:1
C_flk_control_anchor,strong,8,4,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,e0:1
C_flk_control_anchor,strong,8,5,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,strong,8,6,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f9:1
C_flk_control_anchor,strong,8,7,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:1
C_flk_control_anchor,strong,16,0,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f4:1
C_flk_control_anchor,strong,16,1,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,17:1
C_flk_control_anchor,strong,16,2,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:1
C_flk_control_anchor,strong,16,3,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f4:1
C_flk_control_anchor,strong,16,4,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,e0:1
C_flk_control_anchor,strong,16,5,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,strong,16,6,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f9:1
C_flk_control_anchor,strong,16,7,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:1
C_flk_control_anchor,strong,16,8,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,c0:1
C_flk_control_anchor,strong,16,9,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,strong,16,10,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,strong,16,11,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,60:1
C_flk_control_anchor,strong,16,12,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,55:1
C_flk_control_anchor,strong,16,13,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,strong,16,14,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,30:1
C_flk_control_anchor,strong,16,15,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,bb:1
C_flk_control_anchor,strong,32,0,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f4:1
C_flk_control_anchor,strong,32,1,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,17:1
C_flk_control_anchor,strong,32,2,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:1
C_flk_control_anchor,strong,32,3,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f4:1
C_flk_control_anchor,strong,32,4,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,e0:1
C_flk_control_anchor,strong,32,5,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,strong,32,6,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f9:1
C_flk_control_anchor,strong,32,7,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:1
C_flk_control_anchor,strong,32,8,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,c0:1
C_flk_control_anchor,strong,32,9,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,strong,32,10,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,strong,32,11,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,60:1
C_flk_control_anchor,strong,32,12,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,55:1
C_flk_control_anchor,strong,32,13,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,strong,32,14,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,30:1
C_flk_control_anchor,strong,32,15,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,bb:1
C_flk_control_anchor,strong,32,16,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,strong,32,17,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,40:1
C_flk_control_anchor,strong,32,18,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,3d:1
C_flk_control_anchor,strong,32,19,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,strong,32,20,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:1
C_flk_control_anchor,strong,32,21,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,4d:1
C_flk_control_anchor,strong,32,22,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,strong,32,23,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,b0:1
C_flk_control_anchor,strong,32,24,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,33:1
C_flk_control_anchor,strong,32,25,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,strong,32,26,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,50:1
C_flk_control_anchor,strong,32,27,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,44:1
C_flk_control_anchor,strong,32,28,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,strong,32,29,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1e:1
C_flk_control_anchor,strong,32,30,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,8a:1
C_flk_control_anchor,strong,32,31,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,16:1
C_flk_landing_series,all,8,0,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,all,8,1,10,2,0.9710,0,0xf0,0x0f,6000,low_nibble_variable,18:6 17:4
C_flk_landing_series,all,8,2,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
C_flk_landing_series,all,8,3,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,all,8,4,10,7,2.7219,0,0x0f,0xf0,2000,high_nibble_variable,70:2 00:2 90:2 c0:1 e0:1 20:1 b0:1
C_flk_landing_series,all,8,5,10,10,3.3219,0,0x00,0xff,1000,variable_byte,70:1 b6:1 d7:1 ea:1 0b:1 1d:1 3f:1 51:1
C_flk_landing_series,all,8,6,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:5 89:5
C_flk_landing_series,all,8,7,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
C_flk_landing_series,all,16,0,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,all,16,1,10,2,0.9710,0,0xf0,0x0f,6000,low_nibble_variable,18:6 17:4
C_flk_landing_series,all,16,2,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
C_flk_landing_series,all,16,3,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,all,16,4,10,7,2.7219,0,0x0f,0xf0,2000,high_nibble_variable,70:2 00:2 90:2 c0:1 e0:1 20:1 b0:1
C_flk_landing_series,all,16,5,10,10,3.3219,0,0x00,0xff,1000,variable_byte,70:1 b6:1 d7:1 ea:1 0b:1 1d:1 3f:1 51:1
C_flk_landing_series,all,16,6,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:5 89:5
C_flk_landing_series,all,16,7,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
C_flk_landing_series,all,16,8,10,4,1.9710,0,0x3f,0xc0,3000,high_nibble_variable,06:3 46:3 c6:2 86:2
C_flk_landing_series,all,16,9,10,10,3.3219,0,0xc0,0x3f,1000,variable_byte,36:1 1d:1 20:1 22:1 25:1 28:1 2b:1 2d:1
C_flk_landing_series,all,16,10,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:10
C_flk_landing_series,all,16,11,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:5 f4:5
C_flk_landing_series,all,16,12,10,2,0.9710,0,0xf0,0x0f,6000,low_nibble_variable,18:6 17:4
C_flk_landing_series,all,16,13,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
C_flk_landing_series,all,16,14,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:5 f4:5
C_flk_landing_series,all,16,15,10,7,2.7219,0,0x0f,0xf0,2000,high_nibble_variable,70:2 00:2 90:2 b0:1 50:1 e0:1 20:1
C_flk_landing_series,all,32,0,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,all,32,1,10,2,0.9710,0,0xf0,0x0f,6000,low_nibble_variable,18:6 17:4
C_flk_landing_series,all,32,2,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
C_flk_landing_series,all,32,3,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,all,32,4,10,7,2.7219,0,0x0f,0xf0,2000,high_nibble_variable,70:2 00:2 90:2 c0:1 e0:1 20:1 b0:1
C_flk_landing_series,all,32,5,10,10,3.3219,0,0x00,0xff,1000,variable_byte,70:1 b6:1 d7:1 ea:1 0b:1 1d:1 3f:1 51:1
C_flk_landing_series,all,32,6,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:5 89:5
C_flk_landing_series,all,32,7,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
C_flk_landing_series,all,32,8,10,4,1.9710,0,0x3f,0xc0,3000,high_nibble_variable,06:3 46:3 c6:2 86:2
C_flk_landing_series,all,32,9,10,10,3.3219,0,0xc0,0x3f,1000,variable_byte,36:1 1d:1 20:1 22:1 25:1 28:1 2b:1 2d:1
C_flk_landing_series,all,32,10,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:10
C_flk_landing_series,all,32,11,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:5 f4:5
C_flk_landing_series,all,32,12,10,2,0.9710,0,0xf0,0x0f,6000,low_nibble_variable,18:6 17:4
C_flk_landing_series,all,32,13,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
C_flk_landing_series,all,32,14,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:5 f4:5
C_flk_landing_series,all,32,15,10,7,2.7219,0,0x0f,0xf0,2000,high_nibble_variable,70:2 00:2 90:2 b0:1 50:1 e0:1 20:1
C_flk_landing_series,all,32,16,10,10,3.3219,0,0x00,0xff,1000,variable_byte,84:1 a4:1 b6:1 d7:1 ea:1 0b:1 1d:1 3f:1
C_flk_landing_series,all,32,17,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,89:5 f9:5
C_flk_landing_series,all,32,18,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
C_flk_landing_series,all,32,19,10,4,1.9710,0,0x3f,0xc0,3000,high_nibble_variable,46:3 86:3 06:2 c6:2
C_flk_landing_series,all,32,20,10,10,3.3219,0,0xc0,0x3f,1000,variable_byte,33:1 1a:1 1d:1 20:1 22:1 25:1 28:1 2b:1
C_flk_landing_series,all,32,21,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:10
C_flk_landing_series,all,32,22,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,all,32,23,10,3,1.3610,0,0xf0,0x0f,5000,low_nibble_variable,18:5 17:4 19:1
C_flk_landing_series,all,32,24,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
C_flk_landing_series,all,32,25,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,all,32,26,10,7,2.7219,0,0x0f,0xf0,2000,high_nibble_variable,90:2 70:2 00:2 80:1 50:1 e0:1 20:1
C_flk_landing_series,all,32,27,10,10,3.3219,0,0x00,0xff,1000,variable_byte,72:1 d8:1 a4:1 b6:1 d7:1 ea:1 0b:1 1d:1
C_flk_landing_series,all,32,28,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:5 89:5
C_flk_landing_series,all,32,29,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
C_flk_landing_series,all,32,30,10,4,1.9710,0,0x3f,0xc0,3000,high_nibble_variable,86:3 c6:3 46:2 06:2
C_flk_landing_series,all,32,31,10,10,3.3219,0,0xc0,0x3f,1000,variable_byte,30:1 17:1 1a:1 1d:1 20:1 22:1 25:1 28:1
C_flk_landing_series,close,8,0,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,close,8,1,10,2,0.9710,0,0xf0,0x0f,6000,low_nibble_variable,18:6 17:4
C_flk_landing_series,close,8,2,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
C_flk_landing_series,close,8,3,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,close,8,4,10,7,2.7219,0,0x0f,0xf0,2000,high_nibble_variable,70:2 00:2 90:2 c0:1 e0:1 20:1 b0:1
C_flk_landing_series,close,8,5,10,10,3.3219,0,0x00,0xff,1000,variable_byte,70:1 b6:1 d7:1 ea:1 0b:1 1d:1 3f:1 51:1
C_flk_landing_series,close,8,6,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:5 89:5
C_flk_landing_series,close,8,7,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
C_flk_landing_series,close,16,0,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,close,16,1,10,2,0.9710,0,0xf0,0x0f,6000,low_nibble_variable,18:6 17:4
C_flk_landing_series,close,16,2,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
C_flk_landing_series,close,16,3,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,close,16,4,10,7,2.7219,0,0x0f,0xf0,2000,high_nibble_variable,70:2 00:2 90:2 c0:1 e0:1 20:1 b0:1
C_flk_landing_series,close,16,5,10,10,3.3219,0,0x00,0xff,1000,variable_byte,70:1 b6:1 d7:1 ea:1 0b:1 1d:1 3f:1 51:1
C_flk_landing_series,close,16,6,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:5 89:5
C_flk_landing_series,close,16,7,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
C_flk_landing_series,close,16,8,10,4,1.9710,0,0x3f,0xc0,3000,high_nibble_variable,06:3 46:3 c6:2 86:2
C_flk_landing_series,close,16,9,10,10,3.3219,0,0xc0,0x3f,1000,variable_byte,36:1 1d:1 20:1 22:1 25:1 28:1 2b:1 2d:1
C_flk_landing_series,close,16,10,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:10
C_flk_landing_series,close,16,11,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:5 f4:5
C_flk_landing_series,close,16,12,10,2,0.9710,0,0xf0,0x0f,6000,low_nibble_variable,18:6 17:4
C_flk_landing_series,close,16,13,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
C_flk_landing_series,close,16,14,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:5 f4:5
C_flk_landing_series,close,16,15,10,7,2.7219,0,0x0f,0xf0,2000,high_nibble_variable,70:2 00:2 90:2 b0:1 50:1 e0:1 20:1
C_flk_landing_series,close,32,0,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,close,32,1,10,2,0.9710,0,0xf0,0x0f,6000,low_nibble_variable,18:6 17:4
C_flk_landing_series,close,32,2,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
C_flk_landing_series,close,32,3,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
C_flk_landing_series,close,32,4,10,7,2.7219,0,0x0f,0xf0,2000,high_nibble_variable,70:2 00:2 90:2 c0:1 e0:1 20:1 b0:1
C_flk_landing_series,close,32,5,10,10,3.3219,0,0x00,0xff,1000,variable_byte,70:1 b6:1 d7:1 ea:1 0b:1 1d:1 3f:1 51:1
C_flk_landing_series,close,32,6,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:5 89:5
C_flk_landing_series,close,32,7,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
C_flk_landing_series,close,32,8,10,4,1.9710,0,0x3f,0xc0,3000,high_nibble_variable,06:3 46:3 c6:2 86:2
C_flk_landing_series,close,32,9,10,10,3.3219,0,0xc0,0x3f,1000,variable_byte,36:1 1d:1 20:1 22:1 25:1 28:1 2b:1 2d:1
C_flk_landing_series,close,32,10,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:10
